wavelength,reflectance,diffuse_transmittance
1236,0.42977,0.52394
1237,0.42985,0.52404
1238,0.42992,0.52415
1239,0.42998,0.52422
1240,0.43004,0.52427
1241,0.43011,0.5244
1242,0.43017,0.52452
1243,0.43022,0.52457
1244,0.43027,0.5246
1245,0.43032,0.52468
1246,0.43036,0.52474
1247,0.4304,0.52485
1248,0.43043,0.52495
1249,0.43045,0.52497
1250,0.43047,0.52503
1251,0.43049,0.52508
1252,0.43052,0.5251
1253,0.43054,0.52522
1254,0.43056,0.52526
1255,0.43056,0.52532
1256,0.43057,0.52534
1257,0.43058,0.52541
1258,0.43058,0.52544
1259,0.43058,0.52544
1260,0.43057,0.52551
1261,0.43055,0.52555
1262,0.43053,0.52563
1263,0.4305,0.5257
1264,0.43048,0.52578
1265,0.43047,0.52584
1266,0.43045,0.52592
1267,0.43042,0.52591
1268,0.4304,0.52591
1269,0.43038,0.52586
1270,0.43035,0.52583
1271,0.43032,0.52586
1272,0.4303,0.52588
1273,0.43026,0.52587
1274,0.43021,0.52586
1275,0.43017,0.52587
1276,0.43013,0.5259
1277,0.43009,0.52586
1278,0.43005,0.52582
1279,0.43001,0.5258
1280,0.42997,0.52576
1281,0.42992,0.52569
1282,0.42987,0.52571
1283,0.42981,0.52565
1284,0.42974,0.52562
1285,0.42967,0.52555
1286,0.42961,0.52551
1287,0.42953,0.52548
1288,0.42943,0.52544
1289,0.42934,0.52531
1290,0.42924,0.5252
1291,0.42913,0.52507
1292,0.42903,0.52499
1293,0.42891,0.52489
1294,0.42877,0.52478
1295,0.42861,0.52471
1296,0.42845,0.52465
1297,0.42828,0.52454
1298,0.4281,0.52445
1299,0.4279,0.52438
1300,0.4277,0.52426
1301,0.42748,0.52413
1302,0.42725,0.52402
1303,0.42702,0.52391
1304,0.42676,0.52379
1305,0.42649,0.52359
1306,0.4262,0.52329
1307,0.4259,0.52302
1308,0.42558,0.52275
1309,0.42525,0.52244
1310,0.42489,0.52216
1311,0.42453,0.52186
1312,0.42414,0.52157
1313,0.42372,0.52129
1314,0.4233,0.52097
1315,0.42287,0.52069
1316,0.42241,0.52045
1317,0.42194,0.52016
1318,0.42145,0.51984
1319,0.42094,0.51949
1320,0.4204,0.51907
1321,0.41986,0.51866
1322,0.4193,0.51824
